pool,linkage_method,denoise,lookback_years,rebalance_frequency,drift_threshold,ann_return,ann_vol,sharpe_ratio,sortino_ratio,max_drawdown,ann_turnover,total_friction_costs,total_taxes,rebalance_events
european,complete,True,2,semi-annually,0.03,0.019339148959184094,0.04129185709956711,0.46835260793796646,0.6435698396979512,-0.16594116969937153,0.7481953731940986,594.2545592432799,11924.397220941062,33
european,complete,True,3,monthly,0.0,0.018461284516321008,0.03973425443728548,0.4646188730043836,0.6384813197771212,-0.18662364153028638,1.2461810158070876,953.1024415214508,14988.789748688692,185
european,complete,True,3,monthly,0.015,0.018718666746800672,0.04009839146203233,0.46681839506017786,0.6396539570476447,-0.1934018280777752,1.0520238032305997,804.6073906433074,14398.761745258078,183
european,complete,True,3,monthly,0.03,0.017395368725744653,0.04002311925314456,0.43463300837997343,0.5981981036659142,-0.19604350039605958,1.0388158136084973,794.5056742820909,14032.387499248842,182
european,complete,True,3,quarterly,0.0,0.01849441925468076,0.04088874230880937,0.45231078801600083,0.6155707733323638,-0.18856088736858437,0.9127191050682791,690.6928422748045,13985.370422100286,62
european,complete,True,3,quarterly,0.015,0.017904342986656108,0.041123357584804315,0.43538135109065185,0.5905524827268104,-0.19577067239895032,0.7680897737758933,581.2457589915316,12429.727989686513,62
european,complete,True,3,quarterly,0.03,0.0205761089043055,0.041620608143601,0.494373095974788,0.67371227117866,-0.19393723863627255,0.7484088699850281,566.352393330217,12573.943671225832,62
european,complete,True,3,semi-annually,0.0,0.021460741103178194,0.0412499626733863,0.520260861157682,0.7095606930627749,-0.17297934938235873,0.7599754136930678,565.6381005132388,15492.196447143951,31
european,complete,True,3,semi-annually,0.015,0.021026681498587996,0.041086326963543224,0.5117683436936434,0.6971683850790152,-0.17005303504286845,0.6480246920518976,482.3148871575862,13620.805365573477,31
european,complete,True,3,semi-annually,0.03,0.021390479291935494,0.04138527048381744,0.5168621357760522,0.7020605295123307,-0.16514774223904288,0.6298737244044694,468.8053989852294,13754.76447854844,30
european,complete,True,4,monthly,0.0,0.008383852228347477,0.03819795937681578,0.21948429615420895,0.2916138118698177,-0.18529219394467203,0.9506244357643925,679.5565781740805,5898.8339180581415,173
european,complete,True,4,monthly,0.015,0.00796591872244723,0.038243289830365595,0.20829585419511168,0.27682776484193256,-0.1910965143587474,0.8095882553346533,578.736463977763,4483.9293545410255,173
european,complete,True,4,monthly,0.03,0.006756855999271449,0.03886628592326409,0.17384876992393594,0.23039461319293858,-0.18948863197470783,0.7921053144185151,566.238734003215,4998.702214820058,173
european,complete,True,4,quarterly,0.0,0.009045281087108448,0.03782722527025848,0.23912092474359378,0.3189421945750048,-0.18197041336260553,0.7240250083048081,511.72363009962004,5377.711594618918,58
european,complete,True,4,quarterly,0.015,0.007843773744365956,0.03836853316449377,0.2044324632046289,0.2711277256308411,-0.1917348848806576,0.6362468056678543,449.68408729132534,4578.683651498229,58
european,complete,True,4,quarterly,0.03,0.006689747927822509,0.03841328357792797,0.17415194184717903,0.23195546987333637,-0.18436839112365805,0.6260957754761393,442.5095809422734,3434.950558568513,58
european,complete,True,4,semi-annually,0.0,0.010192346408606667,0.038293052534661615,0.2661669868021331,0.35563398203915525,-0.17532079714568788,0.5632228639004427,391.05631289569413,5532.254799643699,29
european,complete,True,4,semi-annually,0.015,0.010656732826170412,0.038603099004222395,0.27605899788006094,0.3682687367870567,-0.1756944688158691,0.5051646399246613,350.7453872276361,4610.099672651514,29
european,complete,True,4,semi-annually,0.03,0.008914266900413859,0.03893443302773513,0.22895586778067983,0.3060909969272019,-0.17687494724982789,0.47646756660821,330.8204651385135,3018.7705514375643,28
european,complete,True,5,monthly,0.0,0.009876887404315804,0.03824104023910715,0.2582797785457525,0.34469360543392225,-0.18764477300972285,0.9637766942736521,640.670722435709,6329.5093042476165,161
european,complete,True,5,monthly,0.015,0.01028147133319579,0.03844934827686921,0.26740300665592903,0.3575814658057423,-0.19273799125723048,0.8452005435258565,561.847205935874,6812.426225221802,157
european,complete,True,5,monthly,0.03,0.011433277994271407,0.03888489200866251,0.29402879636966406,0.3927551308512733,-0.18761021638251557,0.7653016523182523,508.7344043336664,6685.6684561976945,155
european,complete,True,5,quarterly,0.0,0.008060935662100865,0.037873710167881394,0.21283723264421295,0.28290582630609906,-0.18253977601307322,0.7006659058902303,460.3964884699665,4671.645089990124,54
european,complete,True,5,quarterly,0.015,0.008183785731117332,0.03828962678781755,0.21373375552778,0.2838939998225139,-0.18690650278336868,0.5981536324529257,393.0372944249204,4204.518062392112,54
european,complete,True,5,quarterly,0.03,0.010217567419934515,0.03846971900395575,0.26560026130900166,0.353850998005307,-0.1757289132238857,0.5861845467870599,385.17259747815024,5315.832054286719,54
european,complete,True,5,semi-annually,0.0,0.014838269566358475,0.038446111488564194,0.3859498136962986,0.5185233788408874,-0.17054849946771627,0.6717445347704288,432.93268579044206,8754.301412799206,27
european,complete,True,5,semi-annually,0.015,0.014516419121075597,0.03874681537617507,0.3746480576569284,0.501982006558802,-0.17437762947401095,0.6323142344886113,407.5202485930708,9093.462022417709,27
european,complete,True,5,semi-annually,0.03,0.0173093120842156,0.03961617282036311,0.43692539818784415,0.5830313671407324,-0.17021763616905994,0.564753552366254,363.97805948532846,8469.24461305801,27
european,complete,False,2,monthly,0.0,0.02077739882859575,0.04023467870810004,0.5164052378629495,0.715192026220899,-0.18642358200965567,1.7128781114736342,1396.0953149505845,18424.457097985596,197
european,complete,False,2,monthly,0.015,0.022199504153876726,0.04054860602754101,0.5474788489349943,0.7575774516629912,-0.1845026446512273,1.4106864351348303,1149.7915174254322,19150.438472943722,196
european,complete,False,2,monthly,0.03,0.02283027926306791,0.04072129483583525,0.5606471836199318,0.7755832476412319,-0.18970143568305958,1.412418470277486,1151.2032268353394,19775.310852312785,196
european,complete,False,2,quarterly,0.0,0.02174661700211411,0.04074369047570256,0.5337419548453195,0.7408645098572346,-0.18602648559435325,1.2348218377786588,996.1403271772264,18417.577994973988,66
european,complete,False,2,quarterly,0.015,0.02232059270833031,0.04083139027579076,0.5466527727213922,0.7575059834558907,-0.18568097673642903,1.1020654737399056,889.0447415125618,18110.059169917407,66
european,complete,False,2,quarterly,0.03,0.0207608675698856,0.04165025487045533,0.49845715553141434,0.6867254133563494,-0.18338723475866645,0.9745023798859453,786.1386070729469,17430.970484698388,66
european,complete,False,2,semi-annually,0.0,0.017493784641838817,0.04063762719505442,0.43048243338301506,0.5957552963548522,-0.15430026304796032,0.9048056561455252,718.6423568728729,14447.381537860245,33
european,complete,False,2,semi-annually,0.015,0.018037133162691843,0.040883921419759016,0.44117913684215665,0.609204534290865,-0.15569174302958308,0.8380378906021252,665.6120248149939,13495.677185884513,33
european,complete,False,2,semi-annually,0.03,0.020081366899133757,0.041264558907087995,0.48664925618978055,0.6679141623080678,-0.13669368794895342,0.685606615089243,544.5434059887459,13464.746447353396,33
european,complete,False,3,monthly,0.0,0.018512365803739828,0.039948423043116264,0.4634066727429882,0.6368036745102437,-0.1992358774973073,1.2330147557053686,943.0326406743184,14954.405152515697,185
european,complete,False,3,monthly,0.015,0.019398656081736076,0.040129760949214666,0.4833982466600192,0.6637048938995654,-0.20267681021044276,1.038183779040627,794.0222824777526,14172.863024460608,185
european,complete,False,3,monthly,0.03,0.019843563564942324,0.04043958688608103,0.49069649551173616,0.6735916978627308,-0.19557367953013477,1.0509760749520194,803.8060685498881,15447.738922432312,185
european,complete,False,3,quarterly,0.0,0.018162010220132085,0.04102022656628714,0.4427574331112716,0.6037165930176984,-0.19748374785604378,0.9652358385600002,730.4344579821603,14133.111692479511,62
european,complete,False,3,quarterly,0.015,0.016783667918391476,0.04130123950185318,0.40637201500062475,0.553140432600909,-0.21202845463293496,0.8308153726131958,628.7128514450029,12572.03224953644,62
european,complete,False,3,quarterly,0.03,0.016777292974596625,0.04126218521101766,0.4066021440405153,0.556804713555152,-0.20499863091534354,0.7938440559854475,600.7351049264277,11535.136891510985,62
european,complete,False,3,semi-annually,0.0,0.020611356614850695,0.041464653765977216,0.4970825689557024,0.679027942084207,-0.180869752386727,0.8174262342375417,608.3978693428494,16196.873274059473,31
european,complete,False,3,semi-annually,0.015,0.020170459595216128,0.041597311090198104,0.48489815967862043,0.6628498470168995,-0.1755903073895308,0.7129093811807315,530.6075709075479,14510.835111345146,31
european,complete,False,3,semi-annually,0.03,0.019763448546358697,0.041603234549988724,0.4750459612127455,0.6531593321254809,-0.19135738184391662,0.6843095435055166,509.3211482600265,13858.47945416878,31
european,complete,False,4,monthly,0.0,0.008173325116271446,0.03810096844554987,0.2145175162135827,0.2857606725861415,-0.18774299168914216,0.9916110544222448,708.8559789449641,5212.97595475982,173
european,complete,False,4,monthly,0.015,0.00789887453191307,0.03816152827493974,0.20698527781708823,0.27549196024129324,-0.19245355667142885,0.89900507827449,642.6563338465965,5102.543151419709,172
european,complete,False,4,monthly,0.03,0.007966144211917658,0.03817904698820367,0.20865225405911753,0.27762288156726966,-0.1937043055208755,0.9148204151736294,653.96197235273,5084.914727879648,173
european,complete,False,4,quarterly,0.0,0.007752512470011075,0.03797945001823998,0.2041238739973291,0.27183923899928697,-0.18633363958279808,0.8003961435126019,565.7009293573668,4751.210406064029,58
european,complete,False,4,quarterly,0.015,0.007222814851448822,0.038179567551483586,0.18918011163193904,0.2516573117186305,-0.18590033880713874,0.6917043368181663,488.88014934869176,4454.796217193105,58
european,complete,False,4,quarterly,0.03,0.007132318576638097,0.03821748768207766,0.18662447505629326,0.24811661382056477,-0.19527101473028852,0.6716661651514245,474.717646909898,3317.0820481690134,57
european,complete,False,4,semi-annually,0.0,0.007663415527580986,0.038354999210395944,0.19980226007940713,0.26638692220254495,-0.17619359134936577,0.610700811742052,424.02115224581627,4591.374726597079,29
european,complete,False,4,semi-annually,0.015,0.00791371497302884,0.03848461539092714,0.20563320933940066,0.2744989744598729,-0.17716365469075582,0.5406037426992072,375.3514281958082,3955.66278616862,29
european,complete,False,4,semi-annually,0.03,0.0071083825287203695,0.038872918560100535,0.18286207447301034,0.24444484206106437,-0.18463757577228035,0.47570776741467474,330.2929221529405,3284.7390778232793,28
european,complete,False,5,monthly,0.0,0.007957400253192581,0.03771555742202051,0.21098455908135652,0.28267608744417755,-0.1857627747808832,1.0625643064360966,706.3398045248028,5577.371903118567,161
european,complete,False,5,monthly,0.015,0.007761047713172209,0.03787557655791863,0.2049090315840911,0.2737103780005169,-0.1896415679901623,0.9265431058228271,615.9196881417726,5125.239804807986,161
european,complete,False,5,monthly,0.03,0.009986649486572796,0.03847561051736819,0.25955792129834415,0.34857466699394946,-0.1899569123535713,0.8677145682271531,576.8134077085634,6761.046421009676,160
european,complete,False,5,quarterly,0.0,0.005332761864124791,0.03747585531259809,0.14229860318443754,0.18903472000456173,-0.19139463933132156,0.710112500265512,466.60369627302634,3161.572644373895,54
european,complete,False,5,quarterly,0.015,0.006188821584634185,0.03796958619880125,0.16299418045355402,0.21566659138188052,-0.18898438455703845,0.6121897281094589,402.2601909548806,3033.132228307837,53
european,complete,False,5,quarterly,0.03,0.008005814422773039,0.03847506682068291,0.20807798619518914,0.2758121287961423,-0.1884557450296346,0.6042014671523538,397.0112309830661,4378.077533381705,53
european,complete,False,5,semi-annually,0.0,0.012926898516476326,0.038175638850306344,0.33861642937175346,0.4552293949760443,-0.17514202021099776,0.6824977894715711,439.86305172240344,7680.220209423679,27
european,complete,False,5,semi-annually,0.015,0.013353062974690522,0.03834192964689453,0.34826267477051825,0.4682444704148424,-0.1843759655184015,0.6295779740943712,405.75675592557155,7197.8386640892,26
european,complete,False,5,semi-annually,0.03,0.015835798450091865,0.03911234858840271,0.40487976359433897,0.5434020892755099,-0.17727791491671166,0.5794177776200267,373.429007123215,8142.952689084951,27
european,average,True,2,monthly,0.0,0.021503913464605562,0.040301644198683345,0.5335740983319012,0.7374369370732825,-0.18032975743136836,1.6514468425558297,1346.0252567525547,18390.155337534736,197
european,average,True,2,monthly,0.015,0.023821014937608798,0.04047046735706328,0.5886024178431272,0.8161882598168665,-0.179799211446127,1.4339094864143913,1168.7196553198203,18319.995577414316,196
european,average,True,2,monthly,0.03,0.02175167876902817,0.040615560190485,0.5355503818490711,0.7416875605013373,-0.17889721751380455,1.3287583135686163,1083.01533182581,18373.3639332808,197
european,average,True,2,quarterly,0.0,0.022015363123513598,0.04095995727499712,0.5374850119033759,0.7444046194896204,-0.17813201794067288,1.2050202176214324,972.0991296978922,18109.757880231773,66
european,average,True,2,quarterly,0.015,0.023080491851176443,0.04122795758061877,0.5598262248631634,0.7725698385933613,-0.17410699483492476,1.0901099368884566,879.4001174652533,17582.19096677446,66
european,average,True,2,quarterly,0.03,0.023047433055384037,0.04186238904249099,0.5505522637991473,0.7578766333299409,-0.18230949427705098,0.951333282349983,767.4479168909584,18281.687276401884,66
european,average,True,2,semi-annually,0.0,0.018752436735915534,0.04072040668265669,0.4605169315242233,0.6366834996695184,-0.14882685811170557,0.9064220406596408,719.9261711029756,14303.866392847656,33
european,average,True,2,semi-annually,0.015,0.019891753499166942,0.040946451225834665,0.48579920612549893,0.6703500706811261,-0.14888259822846098,0.8372577946551014,664.9924332086102,13935.571240829868,33
european,average,True,2,semi-annually,0.03,0.01853203233534395,0.04150787873018705,0.4464702341405448,0.614036474801865,-0.1502992763717296,0.7992472776054338,634.8025605293261,14248.670202719853,33
european,average,True,3,monthly,0.0,0.01892089823739962,0.03963278134355542,0.47740525887861507,0.6568876104602253,-0.1821034318687741,1.155743122921514,883.9338573254619,15183.818896612866,185
european,average,True,3,monthly,0.015,0.019331445708244743,0.04000442535862046,0.4832326807583815,0.6644302868806599,-0.18917488246138792,1.000396546145964,765.1219032604383,14058.667565147403,185
european,average,True,3,monthly,0.03,0.019354008266998735,0.04022487535767959,0.48114526384240835,0.6614402176120155,-0.18733974891850938,0.9897066732048787,756.9460894176123,13473.323323333243,184
european,average,True,3,quarterly,0.0,0.018888054849435454,0.04076218802891968,0.4633719572667416,0.6318065215722242,-0.18523614873141434,0.8927346934779983,675.5697995272245,14299.0640617934,62
european,average,True,3,quarterly,0.015,0.01782779812429558,0.04117485713462334,0.43297777733646203,0.5890028840612953,-0.19087769223584472,0.7898814032107006,597.7363993085219,14236.464125327382,62
european,average,True,3,quarterly,0.03,0.017933575355408182,0.0411971703499671,0.43531085273730463,0.5918158979749878,-0.196450584905362,0.7362480783246191,557.1498120435996,13806.660863014247,62
european,average,True,3,semi-annually,0.0,0.021397027910601496,0.041123658141039035,0.5203094490577067,0.7118864186354644,-0.1707531618799154,0.7600480211268875,565.6921411179859,15424.705428742473,31
european,average,True,3,semi-annually,0.015,0.02135664372872892,0.04096571938909323,0.5213296396892995,0.7138004713258463,-0.17067742414465312,0.6771547571516426,503.99594998404945,14173.47962408589,31
european,average,True,3,semi-annually,0.03,0.01918859211154178,0.040952141584051714,0.4685613833444679,0.6445732521459802,-0.18848801045406757,0.6166067408044063,458.93098559254713,13051.432110383188,31
european,average,True,4,monthly,0.0,0.007667639069069532,0.03822153368144969,0.20061044993573657,0.2659488106301593,-0.18400826894299166,0.8963100888517329,640.7298130025666,5427.746548264229,173
european,average,True,4,monthly,0.015,0.007499483909533922,0.03829886212400194,0.19581479693189077,0.2594428235090506,-0.1876836808679267,0.7994181116336064,571.4663078645713,4563.427606068573,172
european,average,True,4,monthly,0.03,0.007637392961371781,0.03862474386070371,0.19773316786035597,0.2619998955945396,-0.18834164053467609,0.7947778369065416,568.1491942951349,3258.759899131567,173
european,average,True,4,quarterly,0.0,0.008217618269102278,0.0381620407263047,0.21533487498843212,0.2856583248830825,-0.1819704133626053,0.7483330689329196,528.9039883505359,5248.478171455716,58
european,average,True,4,quarterly,0.015,0.008076278578504237,0.03861281572745333,0.20916057081955003,0.27663179501073365,-0.19074625243672594,0.6394717389800935,451.963393340756,4544.352581145128,58
european,average,True,4,quarterly,0.03,0.008824867576359807,0.039077522829662516,0.2258297593434231,0.29876593312580285,-0.183654961855749,0.6438754920588281,455.0758611224818,5959.501441146262,58
european,average,True,4,semi-annually,0.0,0.009612893636026465,0.038592989704869386,0.24908393232912918,0.3316069295154478,-0.17532079714568788,0.5870397436930125,407.5928240945871,5289.925393257859,29
european,average,True,4,semi-annually,0.015,0.010783269187826017,0.03906716862989626,0.27601870230170944,0.3664714404322504,-0.1756944688158691,0.5208907903593072,361.66435163619514,5134.583155225342,29
european,average,True,4,semi-annually,0.03,0.00973231434377353,0.03973161772360658,0.2449513737768363,0.3259160101690936,-0.18206085842811068,0.5048767578766696,350.54550526358224,4205.887337672879,29
european,average,True,5,monthly,0.0,0.010125631185351036,0.038195579331200484,0.265099557662156,0.3535306910814108,-0.1789657796536348,0.9540160303061826,634.1823193931311,6520.629901944681,161
european,average,True,5,monthly,0.015,0.009020488199720234,0.03822386340570983,0.23599101179219797,0.31482393543475334,-0.1839224248253521,0.8383973380846936,557.3247739547259,6062.432952537207,159
european,average,True,5,monthly,0.03,0.010552735602307628,0.03901057405737124,0.2705096209757938,0.35928420172794817,-0.1795482534340805,0.8209271857668695,545.7114872120353,6886.127627288634,158
european,average,True,5,quarterly,0.0,0.008228937038105677,0.037792252795628783,0.21774137367797963,0.28933165328894883,-0.17779817658371913,0.7545037621225933,495.77249256515364,5040.391547008361,54
european,average,True,5,quarterly,0.015,0.0075381827794303025,0.03791920039705648,0.1987959318893091,0.2628606506580839,-0.18553445637858795,0.6448998580937072,423.7535001847768,4763.147105788725,53
european,average,True,5,quarterly,0.03,0.010723533212901648,0.038851439159197455,0.2760137962704793,0.36426782297325005,-0.16999079842005768,0.6201793227063761,407.51002724032924,4887.6310004081015,54
european,average,True,5,semi-annually,0.0,0.013972000155079822,0.038280160370321996,0.36499325028721913,0.48797271540778664,-0.17538097604601688,0.7054337348205842,454.64504086725685,8569.219051114029,27
european,average,True,5,semi-annually,0.015,0.013534047358756851,0.038679113817371984,0.3499058283149779,0.4642300624369627,-0.17788207454586216,0.6322158777916524,407.45685867804247,8476.902145601449,27
european,average,True,5,semi-annually,0.03,0.01624172240634958,0.03926202728203291,0.4136750832981596,0.5494632972178902,-0.18020566451472378,0.6047835819313527,389.7770162536357,9505.97799153196,27
european,average,False,2,monthly,0.0,0.020177317701345343,0.04008423736341073,0.5033728724439545,0.6967979468168439,-0.17942438614029063,1.7115129472813764,1394.982626709557,17694.827909194395,197
european,average,False,2,monthly,0.015,0.0221024738165021,0.040625695246756764,0.5440515831730064,0.7524054607288647,-0.18171665381272722,1.447063731035933,1179.4411299915052,18152.49501366787,196
european,average,False,2,monthly,0.03,0.0205774359941282,0.04034831782812399,0.5099948920245967,0.7055661763084252,-0.18555266403298087,1.353582383666469,1103.248393203307,18319.84271071134,197
european,average,False,2,quarterly,0.0,0.02155553407857247,0.04085957482122764,0.5275516001545321,0.7292378702355017,-0.18524232964957854,1.2328302826852635,994.5337242798439,18657.59887424612,66
european,average,False,2,quarterly,0.015,0.02328239026388612,0.04099107534637428,0.5679868134014563,0.7849247143288516,-0.18248665494394928,1.1089250876481225,894.5784451075135,19323.332028766567,66
european,average,False,2,quarterly,0.03,0.021614214782773145,0.04175086188483143,0.5176950560301089,0.7110822561086221,-0.18651474461516754,0.9588837293454835,773.5389208806207,18005.206632388436,66
european,average,False,2,semi-annually,0.0,0.018811468542187404,0.04061955328654306,0.46311362435439424,0.6413824707840623,-0.15084630659622328,0.9084703774192041,721.5530636257662,14664.848683040838,33
european,average,False,2,semi-annually,0.015,0.018365420662483478,0.04088028007279553,0.44924889530551565,0.620067286221704,-0.15086564564360608,0.8276818991450037,657.3867732839577,13109.831277521322,33
european,average,False,2,semi-annually,0.03,0.017042707595263717,0.04114567970780352,0.4142040602146492,0.568881415031356,-0.15332989473707986,0.7579659414768916,602.0148381175804,12467.347156176904,33
european,average,False,3,monthly,0.0,0.01837048648321793,0.03988458876942362,0.4605910967120498,0.6332421343143747,-0.17904861295022953,1.1453968416908729,876.0208288195629,14977.62584700948,185
european,average,False,3,monthly,0.015,0.01811288496403418,0.04002272377069646,0.4525650245048024,0.6213843197861593,-0.1896243197036827,0.9710598287041683,742.6846355879792,14114.549090716935,184
european,average,False,3,monthly,0.03,0.018268819832829575,0.04031745932684852,0.45312428257759435,0.6193226972948821,-0.18734164843626888,0.998857441908575,763.9447676855864,14833.874580487645,184
european,average,False,3,quarterly,0.0,0.017862827416063487,0.041231411505635605,0.4332334684594039,0.587944070314421,-0.1875936350256166,0.9199983666525382,696.2013649356921,14011.525179844533,62
european,average,False,3,quarterly,0.015,0.018569779041778034,0.04132768025064213,0.4493303018499207,0.6100018960905853,-0.18282582520388932,0.8223877251932253,622.3352970387612,14096.32526730448,62
european,average,False,3,quarterly,0.03,0.016644326507459617,0.041620573198752474,0.3999062297382899,0.5413159204874556,-0.19746804845441546,0.7432255856551799,562.4299845998405,12151.923855399464,62
european,average,False,3,semi-annually,0.0,0.020880441478470235,0.04151142922655792,0.5030046391443318,0.6867692213710991,-0.17131580301563545,0.7954237512770806,592.0217571106759,16316.832601420863,31
european,average,False,3,semi-annually,0.015,0.020388849930024877,0.041581934417332087,0.49032951967541083,0.6703628398192699,-0.17849864534780444,0.7138924869319331,531.3392815125147,15079.677159555002,31
european,average,False,3,semi-annually,0.03,0.021317485436277872,0.041444254733006405,0.5143652738747531,0.7054563938894625,-0.17756130558712643,0.6675250346203864,496.82869448747994,15003.528496870356,31
european,average,False,4,monthly,0.0,0.008085728947289539,0.038112552584601216,0.2121539597575118,0.2823727279595574,-0.17785333897073816,0.8721786657713548,623.4793966677638,5537.675144253287,173
european,average,False,4,monthly,0.015,0.007009947244869474,0.0382419172049181,0.18330532978529543,0.243572750788134,-0.18033025601665126,0.7585432861153756,542.2468227370967,5001.21261528487,171
european,average,False,4,monthly,0.03,0.006994931680275984,0.0382594059554425,0.18282907184764946,0.24337929956108179,-0.18283507122480336,0.7737813224003833,553.1397762593842,5032.169950289649,173
european,average,False,4,quarterly,0.0,0.008568273076311472,0.03802899798301293,0.2253089360949981,0.30028245591267777,-0.1790026963570434,0.7236691954610424,511.47215005685996,5515.046583595257,58
european,average,False,4,quarterly,0.015,0.007792333041326316,0.038303062796693384,0.20343890207127274,0.2701665437602454,-0.1799341722978603,0.63070747050119,445.76901713862344,4960.886795891919,58
european,average,False,4,quarterly,0.03,0.0074498650422463175,0.0385457730362405,0.1932732036595037,0.2565926841268312,-0.1859646820433202,0.6363672465134037,449.7692120121428,4823.9934199571735,58
european,average,False,4,semi-annually,0.0,0.00909299626993687,0.03853895111782199,0.23594301365747072,0.3142508424842668,-0.17723818478420064,0.5632002364322866,391.04060221554516,5356.147273437833,29
european,average,False,4,semi-annually,0.015,0.010293980968690386,0.038877411268114476,0.264780514774991,0.3529903811841633,-0.17991984236435268,0.5112177067890538,354.94814631541146,4830.2685945559615,29
european,average,False,4,semi-annually,0.03,0.008736592873270332,0.038821593014540426,0.2250446773268188,0.2993953551701573,-0.17538510404983257,0.46806754908833265,324.98817371335014,4542.8486858289625,29
european,average,False,5,monthly,0.0,0.010368799482666446,0.037621443373513655,0.2756087633247563,0.36964831455544456,-0.17088889796844303,0.9304706617593641,618.5305316226519,7142.615545248649,161
european,average,False,5,monthly,0.015,0.009821949764343696,0.03787579172884671,0.2593199855638441,0.34601698707904305,-0.17337860104367692,0.796714425521512,529.6160506957511,6578.852113243321,159
european,average,False,5,monthly,0.03,0.010309056385934712,0.038367326366019916,0.2686936349848173,0.3595130507221214,-0.17511868537474712,0.7976182532450701,530.2168703296455,6977.985866342905,160
european,average,False,5,quarterly,0.0,0.008464471179856714,0.037313949635875476,0.22684468576648753,0.3029225089400183,-0.1750436247831246,0.7242078410365012,475.86552183096586,5541.408135833063,54
european,average,False,5,quarterly,0.015,0.00845363856788861,0.037961317723216,0.2226908620381905,0.29525218678531856,-0.1756972413192492,0.6365054303476004,418.23765443784833,5742.068291003283,54
european,average,False,5,quarterly,0.03,0.008823048700649982,0.03846553559154865,0.22937542828829124,0.30357636307930663,-0.17629051130916124,0.6369384037246995,418.5221543981598,5594.970036094287,54
european,average,False,5,semi-annually,0.0,0.014324282820264544,0.038107067443310445,0.3758957007535126,0.5053310953173552,-0.17320615002902792,0.7030297141735821,453.0956734194695,9343.851936024439,27
european,average,False,5,semi-annually,0.015,0.015132845464274292,0.03805955075475128,0.39760967126983593,0.5329966024020427,-0.16888435077567757,0.6350309193613758,409.27112503126045,9701.709462170971,27
european,average,False,5,semi-annually,0.03,0.01537285716153658,0.03880140563366786,0.3961933056414224,0.5304050565025826,-0.17713185199982132,0.6185927989122053,398.6769195453337,10224.102091798928,27
european,ward,True,2,monthly,0.0,0.02202129537489328,0.04017953423014578,0.5480724402815802,0.759821377266644,-0.18827003870161646,1.6784343475122283,1368.0216434069553,18936.43317618657,197
european,ward,True,2,monthly,0.015,0.02157992526137309,0.04024681519436846,0.5361896377925741,0.7437794050605353,-0.18826273677768388,1.3173552699644477,1073.7211878669846,16724.44381051457,196
european,ward,True,2,monthly,0.03,0.024112803606528566,0.041382445649449824,0.5826819374279573,0.8033469273233882,-0.18903783417843736,1.1960987514784884,974.8900706780179,16198.064154140493,195
european,ward,True,2,quarterly,0.0,0.022298089547797773,0.04067179562893701,0.5482445316954045,0.7600700111681435,-0.18736128308126726,1.2224582008423321,986.1664856350258,18723.798008493064,66
european,ward,True,2,quarterly,0.015,0.022944472660052506,0.040977570765724815,0.5599275952991368,0.774820857437247,-0.19721706465181985,1.061467857845002,856.2943307707868,17743.63971884284,66
european,ward,True,2,quarterly,0.03,0.021987098834038488,0.04085716763427324,0.5381454493089849,0.7460241696905915,-0.1901381754029919,0.9082661970830429,732.7053661068272,17176.751148393578,66
european,ward,True,2,semi-annually,0.0,0.019720523786703303,0.04053055335873905,0.4865594508951168,0.6715406869906198,-0.15282933617754085,0.8720372655025227,692.6160457831124,14482.991255364488,33
european,ward,True,2,semi-annually,0.015,0.020401565499513774,0.040808517395081484,0.4999340040217366,0.6895300564793195,-0.153269711050296,0.7896840212487994,627.2069392588,14038.675695032662,33
european,ward,True,2,semi-annually,0.03,0.019286219487865575,0.040642350433755546,0.47453504243808164,0.6528566713458249,-0.15758077680740606,0.6827304217686588,542.2589879673865,10388.919997896313,33
european,ward,True,3,monthly,0.0,0.02134801576519907,0.03984297600629713,0.5358037452278926,0.7354775156711145,-0.16786076278077186,1.3055235670570715,998.488729520583,17397.17523968521,185
european,ward,True,3,monthly,0.015,0.020907031656840935,0.04020270857256774,0.5200403753668184,0.7125331071616339,-0.17351535497034803,1.0635549855662754,813.4266535740974,15998.9793663732,185
european,ward,True,3,monthly,0.03,0.021672592998217333,0.04036480258612606,0.5369180971955627,0.735442775434184,-0.17407049726687954,1.0651677834978153,814.6601514582196,15602.68166153793,185
european,ward,True,3,quarterly,0.0,0.0218603548366203,0.041154766561006,0.531174312560259,0.7212422234549267,-0.1626751308977228,1.0223494750453874,773.6547430596717,17163.05884538294,62
european,ward,True,3,quarterly,0.015,0.021643926461781593,0.04104352049635288,0.5273408859677343,0.718207681465786,-0.16181386184859325,0.8523880141473358,645.0377744293596,15084.491735057201,62
european,ward,True,3,quarterly,0.03,0.022770193118698545,0.041592438573882874,0.5474599205875037,0.7419523102281057,-0.17119231375423502,0.7905942665743395,598.2758529257973,15335.668243423543,62
european,ward,True,3,semi-annually,0.0,0.024150371038231144,0.04126331801227803,0.5852745780415701,0.7962435112700494,-0.16045153471028903,0.7840083498866718,583.5254480949808,18403.507106875008,31
european,ward,True,3,semi-annually,0.015,0.023790374980109386,0.04100789303118418,0.5801413635667201,0.7920961369493658,-0.16234384593647488,0.6910203891341705,514.3159282303196,15662.500595875506,31
